40,330186
18,77828
1,12188
1,51094
17,68527
22,68527
1,45383
1,4997
35,9167
1,152752
18,39836
19,58665
27,58665
34,315885
1,14631
1,281508
31,136531
44,136531
19,165201
18,93131
17,78709
22,78709
27,158584
35,106288
40,308651
1,22220
34,312405
34,83301
35,256745
18,313370
1,168794
18,257215
1,1165
17,74022
39,72911
43,324638
1,44369
35,48217
1,48060
32,240335
17,118939
42,270791
1,282561
28,118918
1,2217
34,146680
18,24678
1,36678
1,147639
35,257715
1,264118
18,39985
1,180966
1,3913
1,37220
18,73458
1,132841
18,151977
22,23688
1,237534
43,243341
1,119337
1,165374
19,165374
1,47373
18,251568
34,200642
1,6118
34,67609
17,5683
17,43194
1,178381
1,198593
32,151885
1,282140
19,18517
17,306170
1,36683
1,6593
1,233298
21,220128
1,42455
1,5836
35,24342
1,230114
1,250963
18,248736
1,48145
1,12587
1,77987
32,168330
1,39986
17,239185
44,61486
34,5185
1,9668
19,9668
21,9668
18,13344
39,13344
1,213584
19,263921
27,78932
1,103490
1,23961
17,15895
38,256153
1,46120
1,210477
1,140675
1,131079
1,279390
18,172466
1,118123
27,38174
18,60598
1,306267
18,307488
1,23128
18,13729
35,36755
40,316273
18,77990
1,275755
1,40356
1,4138
1,12745
34,65745
1,37724
1,70506
18,13724
1,223027
17,64421
1,291653
17,283125
1,42753
18,75886
1,10161
1,69656
35,203385
17,47386
1,42878
1,85584
39,6693
1,79524
18,60525
1,1662
1,186914
34,127480
1,228891
19,228891
1,270480
27,270480
18,213825
31,317596
1,223015
19,223015
18,310997
17,69102
1,76249
33,47811
34,70554
1,243360
34,78893
44,72670
18,1796
44,221472
1,259672
18,2776
34,50663
27,181314
1,11314
1,47921
18,263833
18,300555
17,228836
32,49195
18,230600
1,28840
17,139557
31,139557
17,60778
44,60778
1,4159
1,178177
19,178177
1,22557
1,292903
34,305889
18,1193
17,48550
1,3885
17,28368
27,3467
22,320853
1,135656
1,9745
1,4935
17,79562
22,79562
1,1706
27,1706
32,9942
1,85660
1,3987
35,187276
1,147650
18,19920
39,19920
34,283262
1,44508
35,293953
40,18220
1,84896
1,281494
1,322425
1,42116
22,159109
1,118888
18,75707
40,243324
38,226682
39,148323
1,203496
1,58225
18,6671
1,165892
1,4601
18,12224
1,147497
17,317791
31,317791
43,146579
1,14262
35,106090
1,329730
1,207292
27,207292
35,26587
1,201319
1,2550
1,8032
27,8032
1,8025
27,8025
17,146336
31,146336
1,118872
40,6555
31,25983
18,210302
23,243296
17,111302
39,1302
23,203435
38,203435
1,308562
39,91311
17,242240
18,3954
17,247749
1,19109
17,36549
18,4719
